Aircraft_ID;Model;Cruise_Speed_kmh;Max_Altitude_ft;Hourly_Fuel_Consumption_l;Max_Range_km
AC_04381;Cessna172;905.92;34389.0;2186.78;4966.0
AC_04382;B787;858.24;36439.0;2523.71;4846.0
AC_04383;Cessna172;835.74;32009.0;1961.95;3988.0
AC_04384;A320;812.85;35904.0;2589.4;5201.0
AC_04385;A350;917.78;36248.0;2359.52;5053.0
AC_04386;A320;858.33;36354.0;2426.23;4431.0
AC_04387;A320;881.53;37071.0;2158.02;5966.0
AC_04388;B737;820.49;32676.0;2858.43;5944.0
AC_04389;A350;787.95;36082.0;2578.71;4120.0
AC_04390;A320;829.98;38530.0;2798.09;4519.0
AC_04391;B787;834.85;37801.0;2468.54;5329.0
AC_04392;A320;859.59;38784.0;2856.92;4675.0
AC_04393;B787;813.13;35482.0;1939.62;4848.0
AC_04394;B737;851.25;33816.0;2501.75;4288.0
AC_04395;A320;908.89;29939.0;2858.53;4295.0
AC_04396;Cessna172;766.35;32515.0;1905.69;4636.0
AC_04397;B737;744.15;33949.0;2538.77;5092.0
AC_04398;B787;912.3;34310.0;2673.14;5139.0
AC_04399;B737;776.82;33416.0;2384.67;4428.0
AC_04400;A320;831.0;35679.0;2798.36;4196.0
AC_04401;A350;880.42;35390.0;2801.4;4131.0
AC_04402;A350;847.04;35082.0;2314.55;5692.0
AC_04403;B787;846.34;36571.0;2383.96;6488.0
AC_04404;B787;853.62;34061.0;2151.56;5301.0
AC_04405;A350;975.94;37192.0;2595.3;3203.0
AC_04406;B787;939.03;32592.0;2560.75;5398.0
AC_04407;B737;815.31;34393.0;2500.7;5830.0
AC_04408;Cessna172;902.54;35637.0;2530.2;4546.0
AC_04409;Cessna172;875.28;31163.0;2242.84;5616.0
AC_04410;B737;849.02;33992.0;2071.34;5750.0
AC_04411;Cessna172;804.61;36423.0;2633.26;5902.0
AC_04412;A320;872.57;34145.0;2440.56;4590.0
AC_04413;B737;834.7;31355.0;2190.67;5053.0
AC_04414;B787;831.02;33225.0;2282.49;5127.0
AC_04415;B737;811.65;32310.0;2775.56;5923.0
AC_04416;A350;899.99;35992.0;2758.43;4713.0
AC_04417;B787;811.61;35235.0;2698.88;5659.0
AC_04418;A350;811.92;31877.0;2487.62;5191.0
AC_04419;B787;888.9;31724.0;2295.39;5672.0
AC_04420;Cessna172;842.78;33550.0;2896.69;5531.0
AC_04421;B737;844.13;35063.0;2402.98;4541.0
AC_04422;A320;901.64;33656.0;2581.18;5188.0
AC_04423;B787;915.69;35700.0;2244.84;4517.0
AC_04424;B787;743.61;35631.0;2428.52;4984.0
AC_04425;A350;843.56;36065.0;1700.05;6224.0
AC_04426;Cessna172;779.49;32173.0;2311.37;4703.0
AC_04427;A350;830.66;34448.0;2042.92;4572.0
AC_04428;A350;849.66;37151.0;2565.17;4871.0
AC_04429;Cessna172;832.26;33656.0;2321.27;5473.0
AC_04430;A320;798.74;33373.0;2409.51;5467.0
AC_04431;A350;796.2;34023.0;3139.11;5252.0
AC_04432;A350;886.4;33973.0;2193.58;4442.0
AC_04433;B787;926.74;35243.0;2536.57;4826.0
AC_04434;Cessna172;746.98;33837.0;2565.82;5985.0
AC_04435;B737;833.62;30960.0;2215.06;3938.0
AC_04436;A320;886.6;37371.0;2831.04;5181.0
AC_04437;A320;848.37;36013.0;2993.9;4847.0
AC_04438;Cessna172;794.32;35298.0;2859.84;5328.0
AC_04439;B787;826.11;34812.0;2213.85;5095.0
AC_04440;B787;865.11;34355.0;2289.15;3949.0
AC_04441;Cessna172;834.64;33400.0;1891.94;5412.0
AC_04442;B787;847.6;31245.0;2445.49;4317.0
AC_04443;A320;849.04;38255.0;2466.95;4173.0
AC_04444;A320;823.79;35042.0;2733.83;5035.0
AC_04445;B737;890.83;31778.0;3029.0;4712.0
AC_04446;Cessna172;826.13;32948.0;2122.36;4441.0
AC_04447;A350;799.73;35609.0;2541.54;4728.0
AC_04448;A350;961.48;35569.0;2432.23;4487.0
AC_04449;B737;846.11;33505.0;2454.59;6083.0
AC_04450;B737;719.99;32844.0;2969.28;5220.0
AC_04451;B787;912.74;33856.0;2528.71;4889.0
AC_04452;B737;912.58;31141.0;2664.93;5531.0
AC_04453;B737;872.86;34049.0;2642.2;4868.0
AC_04454;A350;881.58;34070.0;2565.42;4818.0
AC_04455;B787;957.99;38053.0;2269.88;5653.0
AC_04456;B737;801.86;34099.0;3061.51;4514.0
AC_04457;B737;856.66;35506.0;2489.8;4284.0
AC_04458;B787;948.49;38197.0;2659.34;5459.0
AC_04459;Cessna172;959.08;32865.0;2576.14;5115.0
AC_04460;B787;831.7;33751.0;1866.52;5108.0
AC_04461;A350;950.51;33921.0;2187.35;4755.0
AC_04462;Cessna172;890.13;31651.0;2534.19;5417.0
AC_04463;A320;924.76;34477.0;2245.13;4041.0
AC_04464;B787;888.49;37327.0;2620.91;3644.0
AC_04465;A350;865.27;36691.0;2226.95;4722.0
AC_04466;Cessna172;960.47;37365.0;2505.07;5441.0
AC_04467;B787;823.57;33732.0;1987.75;5871.0
AC_04468;B737;945.11;32742.0;2750.77;5384.0
AC_04469;B787;953.03;39512.0;2635.3;4354.0
AC_04470;A320;918.15;35430.0;2649.3;4360.0
AC_04471;B787;846.41;31775.0;2472.8;5847.0
AC_04472;Cessna172;862.22;40121.0;2290.87;5634.0
AC_04473;Cessna172;786.26;34820.0;2973.39;5385.0
AC_04474;B787;827.37;29105.0;2999.95;5644.0
AC_04475;Cessna172;881.04;37909.0;2478.57;5118.0
AC_04476;B737;778.66;30379.0;2328.59;4854.0
AC_04477;B787;835.1;35577.0;1981.46;4888.0
AC_04478;B737;947.24;36685.0;2567.55;5446.0
AC_04479;B737;842.28;36363.0;2299.45;5166.0
AC_04480;A350;901.68;38112.0;2356.11;3624.0
AC_04481;B787;878.33;37034.0;2789.2;5618.0
AC_04482;Cessna172;834.62;38713.0;2211.29;5410.0
AC_04483;B737;842.25;34814.0;3075.65;5228.0
AC_04484;A350;858.34;34173.0;2194.88;5986.0
AC_04485;B787;747.45;34307.0;1885.91;4435.0
AC_04486;B787;897.35;37747.0;2302.58;4254.0
AC_04487;A320;844.08;33721.0;2607.04;5351.0
AC_04488;A320;899.1;36695.0;2540.98;4470.0
AC_04489;B737;869.41;33280.0;2554.9;6167.0
AC_04490;A320;841.87;33316.0;2416.88;4515.0
AC_04491;B737;859.88;37369.0;2349.67;4497.0
AC_04492;Cessna172;860.05;35873.0;2128.14;4718.0
AC_04493;B737;923.81;30681.0;2538.84;4792.0
AC_04494;A320;853.13;33292.0;2817.03;4742.0
AC_04495;Cessna172;864.41;29858.0;2504.25;4816.0
AC_04496;A320;786.91;34249.0;2271.76;4746.0
AC_04497;B737;847.65;34453.0;2543.79;3911.0
AC_04498;A350;922.72;34052.0;2939.15;5353.0
AC_04499;B787;871.44;37413.0;2438.79;4695.0
AC_04500;A320;795.95;35826.0;2129.02;4893.0
AC_04501;B737;801.31;39932.0;2565.94;4150.0
AC_04502;Cessna172;812.93;36068.0;2676.88;3933.0
AC_04503;A320;899.98;36105.0;2760.17;4934.0
AC_04504;A320;893.83;35544.0;2709.17;6088.0
AC_04505;B787;677.29;34462.0;2549.83;6064.0
AC_04506;B737;845.93;33701.0;2249.87;4364.0
AC_04507;A350;857.38;34530.0;2205.02;4482.0
AC_04508;Cessna172;801.89;34622.0;2398.56;5119.0
AC_04509;B737;830.48;34812.0;2684.58;3134.0
AC_04510;Cessna172;916.55;36272.0;2304.83;4590.0
AC_04511;A320;870.44;35600.0;2352.81;5156.0
AC_04512;B787;825.02;33966.0;2234.38;4839.0
AC_04513;B787;840.63;33524.0;2968.24;3671.0
AC_04514;A350;838.61;35449.0;2433.37;3720.0
AC_04515;B787;864.1;33147.0;2701.49;3998.0
AC_04516;A320;778.51;34146.0;2974.09;4946.0
AC_04517;A350;816.51;33937.0;2214.5;4415.0
AC_04518;B737;901.77;39852.0;2727.69;6090.0
AC_04519;B787;846.37;32452.0;2472.06;4064.0
AC_04520;A350;807.5;33415.0;2921.7;5860.0
AC_04521;A320;809.57;33889.0;2262.3;4158.0
AC_04522;Cessna172;886.04;34096.0;2564.28;6761.0
AC_04523;Cessna172;824.11;37000.0;2690.32;5464.0
AC_04524;A320;875.55;34491.0;2294.64;3448.0
AC_04525;A320;818.66;32352.0;2437.71;5852.0
AC_04526;Cessna172;793.5;37862.0;2457.79;4677.0
AC_04527;A350;862.22;35527.0;2828.14;5650.0
AC_04528;Cessna172;845.13;35841.0;3165.39;4992.0
AC_04529;A320;884.26;36302.0;2973.07;4751.0
AC_04530;B787;894.21;32536.0;2931.44;4822.0
AC_04531;B737;832.1;34986.0;1244.16;4180.0
AC_04532;B787;867.45;36642.0;2539.81;4691.0
AC_04533;B787;830.56;33719.0;2519.19;4095.0
AC_04534;A320;881.68;35613.0;2740.21;4670.0
AC_04535;Cessna172;861.67;36087.0;2067.75;5137.0
AC_04536;A350;818.81;32080.0;2717.58;5740.0
AC_04537;B787;814.62;32935.0;1874.4;6041.0
AC_04538;Cessna172;863.43;30430.0;2808.23;4991.0
AC_04539;A350;908.11;35453.0;2005.49;4212.0
AC_04540;B787;895.06;38770.0;2867.46;4964.0
AC_04541;A350;802.85;33616.0;2852.44;4887.0
AC_04542;Cessna172;808.11;34615.0;2399.87;5922.0
AC_04543;B737;815.48;37027.0;2631.51;5613.0
AC_04544;Cessna172;820.17;35532.0;2499.04;5163.0
AC_04545;A320;759.17;33053.0;2056.4;6064.0
AC_04546;A350;889.5;38053.0;2668.82;4646.0
AC_04547;B737;827.21;35395.0;2856.18;5439.0
AC_04548;A350;873.1;34536.0;2403.26;4647.0
AC_04549;A350;834.21;34701.0;2691.6;4670.0
AC_04550;B787;848.85;36182.0;2236.89;3552.0
AC_04551;A320;815.74;33773.0;2775.44;5071.0
AC_04552;A350;848.59;38143.0;2503.05;5090.0
AC_04553;Cessna172;806.44;37517.0;2495.52;4904.0
AC_04554;Cessna172;848.96;35017.0;2640.75;5318.0
AC_04555;B787;922.86;35123.0;2958.75;5700.0
AC_04556;A320;876.03;33308.0;2657.96;4988.0
AC_04557;A320;864.55;33725.0;2175.32;5422.0
AC_04558;Cessna172;784.01;32729.0;2284.56;5262.0
AC_04559;B737;878.36;34592.0;2478.41;5753.0
AC_04560;B787;883.22;35125.0;2648.85;5373.0
AC_04561;B787;863.41;31820.0;2151.5;6276.0
AC_04562;Cessna172;860.71;36378.0;2604.79;5185.0
AC_04563;Cessna172;842.99;33258.0;2766.74;4344.0
AC_04564;B737;882.47;35824.0;2349.93;5883.0
AC_04565;B737;919.85;36615.0;3091.29;5449.0
AC_04566;A320;866.53;37614.0;2277.21;5333.0
AC_04567;B787;801.41;37194.0;2560.45;3920.0
AC_04568;B787;805.24;38313.0;1873.43;6042.0
AC_04569;Cessna172;886.31;36631.0;2404.97;5701.0
AC_04570;A320;801.82;35335.0;2455.35;5220.0
AC_04571;B787;860.05;34055.0;2371.64;3007.0
AC_04572;A320;832.72;34761.0;2278.87;4763.0
AC_04573;A320;796.39;38259.0;2344.81;6339.0
AC_04574;Cessna172;891.61;34604.0;2690.09;5334.0
AC_04575;A320;885.34;34990.0;1924.51;4153.0
AC_04576;B737;782.22;37952.0;1941.9;4610.0
AC_04577;B737;874.07;34533.0;2352.54;4721.0
AC_04578;A350;866.76;33410.0;2463.38;5790.0
AC_04579;Cessna172;891.87;37266.0;2265.21;3944.0
AC_04580;A350;858.34;33345.0;2518.98;5740.0
AC_04581;B737;921.34;35808.0;2686.06;5553.0
AC_04582;A350;843.67;35458.0;2793.64;6570.0
AC_04583;Cessna172;836.4;35631.0;2896.97;5373.0
AC_04584;Cessna172;801.26;30160.0;2102.68;4133.0
AC_04585;A320;803.3;36561.0;2268.6;4966.0
AC_04586;B787;798.78;34881.0;2236.85;4306.0
AC_04587;A320;860.92;36233.0;2803.3;5272.0
AC_04588;Cessna172;836.55;36002.0;2310.2;6220.0
AC_04589;B737;866.53;35632.0;2592.12;4399.0
AC_04590;B737;789.54;34206.0;2075.51;5652.0
AC_04591;A320;807.22;34228.0;2306.91;4567.0
AC_04592;Cessna172;806.37;34891.0;2230.94;3914.0
AC_04593;B737;958.46;35343.0;2705.02;6119.0
AC_04594;Cessna172;841.72;34152.0;2125.99;5163.0
AC_04595;B737;846.68;36886.0;3035.39;5344.0
AC_04596;Cessna172;846.13;34344.0;2564.67;5603.0
AC_04597;A350;927.64;33040.0;2281.53;3809.0
AC_04598;Cessna172;769.33;36190.0;2602.39;4814.0
AC_04599;Cessna172;847.01;38762.0;2255.89;3850.0
AC_04600;A320;768.86;32665.0;2181.3;4634.0
AC_04601;A350;731.01;34749.0;2709.48;5804.0
AC_04602;B787;813.29;37128.0;2910.68;5315.0
AC_04603;A320;870.61;36140.0;2614.3;4568.0
AC_04604;B787;810.11;36242.0;2131.34;5017.0
AC_04605;B737;869.79;35061.0;2255.15;4898.0
AC_04606;B787;855.32;29684.0;2958.71;5218.0
AC_04607;Cessna172;843.05;35516.0;2738.31;4562.0
AC_04608;B787;913.25;35747.0;2161.75;4914.0
AC_04609;A320;820.2;37252.0;2285.98;5106.0
AC_04610;A320;869.03;33498.0;2556.23;5298.0
AC_04611;B787;759.85;38366.0;2456.83;5154.0
AC_04612;A320;854.94;34379.0;3126.7;3853.0
AC_04613;A320;837.14;34035.0;2280.52;4118.0
AC_04614;B787;790.89;33558.0;2679.8;5437.0
AC_04615;A350;869.92;37093.0;2589.2;4822.0
AC_04616;A350;813.05;32808.0;2002.08;4689.0
AC_04617;B737;936.61;36264.0;1782.04;4824.0
AC_04618;A320;728.31;33385.0;2384.59;4823.0
AC_04619;B787;862.41;34912.0;2625.52;3763.0
AC_04620;A320;852.13;31951.0;2976.95;6211.0
AC_04621;Cessna172;835.96;36571.0;2265.21;4921.0
AC_04622;A320;823.54;34700.0;2642.38;5010.0
AC_04623;A320;853.43;36115.0;2412.94;5055.0
AC_04624;A350;903.11;34642.0;3018.21;5674.0
AC_04625;B787;766.39;36055.0;2488.0;5479.0
AC_04626;A320;809.7;34908.0;2368.04;4948.0
AC_04627;A350;797.48;36481.0;2551.13;4389.0
AC_04628;B737;795.14;36068.0;2557.85;5866.0
AC_04629;A350;867.14;35392.0;2918.91;5039.0
AC_04630;A350;879.47;33200.0;2501.52;5416.0
AC_04631;A350;903.26;34125.0;2629.09;4241.0
AC_04632;A320;880.25;33456.0;2003.78;5454.0
AC_04633;A320;884.31;37857.0;2153.39;4002.0
AC_04634;B737;779.41;36561.0;2387.07;4722.0
AC_04635;Cessna172;924.18;35075.0;2531.13;5093.0
AC_04636;Cessna172;839.51;33876.0;2271.5;6216.0
AC_04637;Cessna172;901.65;33420.0;2585.06;5461.0
AC_04638;B737;781.19;35245.0;2343.01;6006.0
AC_04639;Cessna172;837.93;38686.0;3009.49;5322.0
AC_04640;Cessna172;897.15;35012.0;2437.99;4223.0
AC_04641;A350;851.4;37404.0;2629.25;4227.0
AC_04642;A320;812.3;35551.0;2434.52;5533.0
AC_04643;A320;915.49;36125.0;2472.1;4299.0
AC_04644;A350;791.43;34048.0;2663.91;3919.0
AC_04645;A350;848.98;34606.0;2541.4;4317.0
AC_04646;A350;882.01;33338.0;2343.49;5188.0
AC_04647;A320;954.78;35609.0;2600.51;4444.0
AC_04648;Cessna172;827.08;34513.0;2452.46;5879.0
AC_04649;A350;836.18;35720.0;2674.79;5299.0
AC_04650;B737;827.77;33030.0;2844.29;5132.0
AC_04651;A350;861.92;35911.0;2797.61;5271.0
AC_04652;B787;879.4;35338.0;2181.35;5423.0
AC_04653;A350;904.67;35274.0;1591.38;5433.0
AC_04654;A320;887.8;35779.0;3177.29;4428.0
AC_04655;A350;825.13;34525.0;2657.39;5882.0
AC_04656;B787;890.67;42613.0;2613.2;5440.0
AC_04657;B737;854.58;35937.0;2286.47;4724.0
AC_04658;Cessna172;887.26;35210.0;1884.99;5541.0
AC_04659;A350;890.12;36484.0;1899.11;4067.0
AC_04660;B787;931.51;33957.0;2398.81;5599.0
AC_04661;B787;832.27;33891.0;2545.91;5202.0
AC_04662;B737;822.72;36601.0;3005.57;3499.0
AC_04663;A320;872.36;36778.0;2572.96;6399.0
AC_04664;A350;909.13;37384.0;2700.92;4085.0
AC_04665;B787;852.9;32150.0;2340.21;5402.0
AC_04666;B737;912.39;34747.0;2362.66;5990.0
AC_04667;Cessna172;884.5;35659.0;2058.01;3170.0
AC_04668;B787;839.94;36441.0;2131.51;5163.0
AC_04669;B737;878.17;36053.0;2128.56;5620.0
AC_04670;A320;828.26;33298.0;2390.98;5781.0
AC_04671;A320;861.93;36030.0;2000.84;5852.0
AC_04672;B787;796.34;35642.0;2256.62;5648.0
AC_04673;B787;846.59;35637.0;2488.25;4765.0
AC_04674;A350;899.98;32807.0;1779.1;5322.0
AC_04675;B737;888.36;33131.0;2944.66;6408.0
AC_04676;B787;881.04;38624.0;3034.45;5885.0
AC_04677;A350;864.37;36972.0;2809.89;4533.0
AC_04678;A350;857.99;34874.0;2617.56;5746.0
AC_04679;B787;786.65;34908.0;2597.81;5949.0
AC_04680;A320;839.7;39446.0;2659.44;4384.0
AC_04681;B737;859.13;35091.0;2525.84;4985.0
AC_04682;B737;793.78;34766.0;2554.6;4800.0
AC_04683;A320;762.41;33413.0;2001.67;5647.0
AC_04684;B787;906.44;34533.0;2534.85;4713.0
AC_04685;B737;852.54;31634.0;2649.6;4560.0
AC_04686;B787;860.5;36042.0;2601.49;5764.0
AC_04687;B787;877.78;37519.0;2844.42;4156.0
AC_04688;A350;800.89;37541.0;2940.79;5130.0
AC_04689;A320;829.83;33595.0;2342.39;4490.0
AC_04690;B787;925.2;30411.0;2159.75;5764.0
AC_04691;Cessna172;825.57;35679.0;2876.75;4572.0
AC_04692;A320;836.71;37637.0;2699.58;5026.0
AC_04693;B737;816.53;31792.0;2328.18;3326.0
AC_04694;A350;812.96;34253.0;2432.99;5001.0
AC_04695;B737;905.27;35715.0;2408.81;4876.0
AC_04696;B737;726.17;33318.0;2581.25;5050.0
AC_04697;A320;827.15;31544.0;2931.0;5911.0
AC_04698;B737;861.27;33513.0;2231.32;5419.0
AC_04699;B787;934.84;33862.0;2587.79;5277.0
AC_04700;B737;793.24;31228.0;2576.79;4483.0
AC_04701;A350;784.72;37143.0;1903.91;6496.0
AC_04702;A350;806.99;38108.0;3251.45;3713.0
AC_04703;Cessna172;885.09;35059.0;2562.83;4163.0
AC_04704;A350;856.26;36459.0;2846.96;4465.0
AC_04705;B737;777.87;32042.0;2014.64;5133.0
AC_04706;A350;854.98;34717.0;3078.16;5030.0
AC_04707;A320;927.57;33842.0;2394.28;4472.0
AC_04708;A350;863.22;35823.0;1809.0;5123.0
AC_04709;B787;858.23;29604.0;2073.31;5811.0
AC_04710;A320;861.24;34392.0;2131.41;5039.0
AC_04711;Cessna172;870.73;36257.0;2267.98;4119.0
AC_04712;B787;786.64;35476.0;2113.05;4927.0
AC_04713;B737;838.4;36566.0;2743.14;4428.0
AC_04714;B737;841.01;33803.0;2553.7;4021.0
AC_04715;B737;825.83;29353.0;2653.38;5027.0
AC_04716;B787;884.31;37198.0;2629.01;4367.0
AC_04717;B787;818.3;36518.0;2426.48;4768.0
AC_04718;B787;832.0;38138.0;2032.18;5296.0
AC_04719;A320;786.99;35149.0;2046.61;5225.0
AC_04720;A320;868.92;35832.0;2059.36;5843.0
AC_04721;B737;897.1;39658.0;2172.41;3796.0
AC_04722;A350;831.95;31298.0;3008.03;4857.0
AC_04723;B737;890.37;35889.0;2051.25;5708.0
AC_04724;Cessna172;842.65;37435.0;2943.45;3824.0
AC_04725;A320;723.63;35425.0;2183.75;4881.0
AC_04726;B787;847.42;35133.0;2093.45;5140.0
AC_04727;A320;841.22;32033.0;2626.47;4232.0
AC_04728;B787;855.15;37934.0;2880.17;4527.0
AC_04729;Cessna172;862.66;37138.0;2012.71;4168.0
AC_04730;Cessna172;815.8;37565.0;2473.1;5195.0
AC_04731;A320;923.57;34957.0;2856.13;3250.0
AC_04732;B787;846.69;34359.0;2773.27;4464.0
AC_04733;Cessna172;840.02;34987.0;2036.53;4496.0
AC_04734;B737;887.23;38399.0;2438.52;5635.0
AC_04735;B737;850.93;34479.0;2017.28;3907.0
AC_04736;B787;978.29;37964.0;2612.24;5908.0
AC_04737;A320;839.5;34706.0;2549.66;5523.0
AC_04738;Cessna172;867.59;33285.0;2669.52;5732.0
AC_04739;A320;812.54;30846.0;2213.49;4701.0
AC_04740;B737;893.53;36148.0;2290.29;4706.0
AC_04741;Cessna172;865.44;36536.0;2796.55;4449.0
AC_04742;A320;833.05;32699.0;2809.29;5407.0
AC_04743;A350;806.38;37954.0;3001.68;4754.0
AC_04744;B787;784.53;32237.0;2926.32;4435.0
AC_04745;B787;870.94;36417.0;2005.39;4752.0
AC_04746;A350;780.66;36515.0;2867.23;5260.0
AC_04747;B737;915.42;37146.0;2489.66;4116.0
AC_04748;Cessna172;786.86;31058.0;2718.25;4334.0
AC_04749;B787;841.08;37134.0;2398.57;5945.0
AC_04750;A350;805.92;34710.0;2225.51;4365.0
AC_04751;A350;851.63;34319.0;2414.59;6013.0
AC_04752;B737;851.33;36650.0;2519.37;4631.0
AC_04753;B737;872.24;36921.0;2587.03;4051.0
AC_04754;A320;773.69;31023.0;2792.09;5959.0
AC_04755;B787;811.81;32420.0;2188.68;6222.0
AC_04756;A320;898.53;37398.0;2162.57;4593.0
AC_04757;A350;882.93;35950.0;2011.08;5765.0
AC_04758;Cessna172;725.03;35364.0;2433.37;5072.0
AC_04759;Cessna172;868.86;33029.0;2237.62;5110.0
AC_04760;B737;798.38;35878.0;2400.67;5220.0
AC_04761;Cessna172;820.41;37438.0;2507.39;5014.0
AC_04762;Cessna172;838.63;39636.0;1965.21;5072.0
AC_04763;Cessna172;927.87;34292.0;2333.35;5004.0
AC_04764;A350;797.87;36754.0;2608.81;4597.0
AC_04765;Cessna172;779.81;38710.0;2520.64;4505.0
AC_04766;Cessna172;872.52;32103.0;2387.77;4196.0
AC_04767;Cessna172;848.6;38598.0;2489.32;3680.0
AC_04768;A320;910.35;35401.0;2418.42;4936.0
AC_04769;A350;832.36;35150.0;2201.1;4410.0
AC_04770;B737;910.54;33917.0;2150.48;3854.0
AC_04771;A320;850.81;34272.0;3306.19;4424.0
AC_04772;B787;876.46;33510.0;2688.6;4628.0
AC_04773;A350;931.2;33094.0;2824.39;4615.0
AC_04774;A350;841.64;35899.0;2681.13;5975.0
AC_04775;B787;902.23;37225.0;2917.9;4583.0
AC_04776;B787;819.32;32905.0;2671.99;6012.0
AC_04777;B787;861.38;33610.0;1868.53;4474.0
AC_04778;B737;777.77;35513.0;2248.52;5338.0
AC_04779;Cessna172;824.78;32771.0;2570.88;4300.0
AC_04780;A350;797.1;35488.0;2562.7;6201.0
AC_04781;Cessna172;911.04;34461.0;2539.42;5858.0
AC_04782;Cessna172;936.94;31724.0;2165.28;5524.0
AC_04783;B787;832.26;35943.0;2331.6;6384.0
AC_04784;B737;811.35;33878.0;2574.27;5609.0
AC_04785;A320;784.3;37050.0;2510.89;5307.0
AC_04786;B737;863.23;34609.0;2732.64;4051.0
AC_04787;Cessna172;819.89;33577.0;2177.55;3351.0
AC_04788;B737;822.56;34934.0;2645.77;4094.0
AC_04789;B787;931.48;37484.0;2328.13;3819.0
AC_04790;A320;835.18;38684.0;2393.18;4440.0
AC_04791;B787;879.33;36186.0;2483.27;5766.0
AC_04792;A320;852.65;33822.0;1980.57;4253.0
AC_04793;Cessna172;782.24;35065.0;2538.14;4676.0
AC_04794;A320;757.76;34803.0;2877.31;5040.0
AC_04795;A320;874.38;34700.0;2135.18;5065.0
AC_04796;A320;935.21;34491.0;3057.33;4585.0
AC_04797;B737;865.75;33069.0;2305.74;5832.0
AC_04798;B737;881.2;36951.0;2676.71;5017.0
AC_04799;Cessna172;804.76;36722.0;2103.04;5120.0
AC_04800;A320;900.74;35046.0;3147.75;6733.0
AC_04801;A350;900.13;37517.0;2181.94;6216.0
AC_04802;Cessna172;815.19;36182.0;2562.13;5013.0
AC_04803;A320;877.27;32767.0;2339.2;5383.0
AC_04804;A320;761.68;34291.0;2485.03;4355.0
AC_04805;B737;886.2;37961.0;2533.63;3538.0
AC_04806;Cessna172;821.38;34279.0;2402.14;5477.0
AC_04807;A320;788.64;33613.0;2296.06;4260.0
AC_04808;A320;870.13;36445.0;2485.84;5395.0
AC_04809;Cessna172;761.41;34440.0;2479.31;6503.0
AC_04810;A350;867.12;36122.0;2597.15;3687.0
AC_04811;Cessna172;793.39;34928.0;2645.34;3405.0
AC_04812;Cessna172;782.69;33407.0;2743.3;4357.0
AC_04813;A350;852.99;33614.0;2668.49;5567.0
AC_04814;Cessna172;841.37;31629.0;2539.67;5875.0
AC_04815;A320;922.84;32790.0;2423.05;5566.0
AC_04816;Cessna172;785.76;36257.0;2040.13;5201.0
AC_04817;A350;918.75;37412.0;2546.6;5012.0
AC_04818;B787;793.12;33779.0;2828.34;5087.0
AC_04819;Cessna172;895.97;32250.0;2269.89;5829.0
AC_04820;B737;905.3;37276.0;2299.56;4549.0
AC_04821;A320;866.07;37335.0;2891.64;5029.0
AC_04822;A320;810.45;36446.0;2989.75;4192.0
AC_04823;B737;773.85;32098.0;2249.54;5251.0
AC_04824;B737;752.41;36030.0;3265.45;5013.0
AC_04825;Cessna172;942.61;36103.0;2625.25;6810.0
AC_04826;B737;835.16;36801.0;2777.04;3966.0
AC_04827;B787;794.77;35302.0;2394.36;5656.0
AC_04828;A350;792.84;33500.0;2577.45;4641.0
AC_04829;B737;858.39;34191.0;2627.75;5577.0
AC_04830;B737;830.26;37354.0;2230.14;5524.0
AC_04831;B787;754.04;35759.0;2996.05;4797.0
AC_04832;A320;893.23;32384.0;2488.24;4278.0
AC_04833;A320;866.75;38413.0;2349.97;4260.0
AC_04834;Cessna172;942.0;37311.0;2152.36;5074.0
AC_04835;B787;907.04;38325.0;2668.71;4494.0
AC_04836;A350;695.09;37269.0;2576.77;4839.0
AC_04837;A350;920.85;33143.0;2207.31;4131.0
AC_04838;B787;910.37;35660.0;2542.03;5356.0
AC_04839;A350;813.18;36207.0;2646.37;4375.0
AC_04840;A320;828.37;32311.0;2381.51;4708.0
AC_04841;A350;870.59;32655.0;2612.06;5921.0
AC_04842;A350;799.29;36487.0;2501.42;5104.0
AC_04843;B787;837.86;36645.0;2434.12;5529.0
AC_04844;B787;900.0;39736.0;2212.0;4331.0
AC_04845;A350;875.89;34479.0;2559.72;5194.0
AC_04846;B737;816.66;31634.0;1877.79;5302.0
AC_04847;B787;901.14;34698.0;2931.43;4324.0
AC_04848;Cessna172;865.14;36687.0;2856.18;5043.0
AC_04849;Cessna172;863.44;34272.0;2192.65;4705.0
AC_04850;A320;824.25;35203.0;2068.33;5190.0
AC_04851;A350;849.67;33716.0;2850.77;4074.0
AC_04852;B737;811.3;37386.0;2450.16;4265.0
AC_04853;A320;752.97;36489.0;2517.95;4025.0
AC_04854;A350;836.01;33360.0;2507.17;4195.0
AC_04855;B787;843.89;33956.0;2105.79;4562.0
AC_04856;Cessna172;856.86;33641.0;2735.64;5359.0
AC_04857;B737;910.61;31281.0;2634.66;5064.0
AC_04858;Cessna172;817.39;33476.0;2505.63;5062.0
AC_04859;B787;831.61;31454.0;1819.33;4317.0
AC_04860;A350;888.31;36867.0;2651.08;4984.0
AC_04861;B787;812.37;37026.0;2613.46;5880.0
AC_04862;B787;857.69;34402.0;2471.68;5207.0
AC_04863;Cessna172;829.59;35409.0;2789.58;5568.0
AC_04864;B737;837.82;37142.0;2838.69;4646.0
AC_04865;B787;887.91;36568.0;2600.71;4664.0
AC_04866;Cessna172;831.33;39009.0;2046.38;5365.0
AC_04867;B737;889.54;35519.0;2120.4;4343.0
